what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1399932533337
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1399932533998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399932536142
error,log,,,"Error while parsing /MeshTesting/main.cpp.",1399932552153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399932558671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399932560254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399932560626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399932562328
error,log,,,"Error while parsing /MeshKeypoints/main.cpp.",1399935897882
error,log,,,"Unhandled event loop exception",1399937624312
error,log,,,"An internal error occurred during: ""Update Monitor"".",1399937624313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937624327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937624416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937624677
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1399937631003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937631527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937632048
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399937633427
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1399937634399
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1399937635813
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399937645708
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1399937647423
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1399937650568
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1399937652572
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1399937653050
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1399937653071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937653110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937653583
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399937654507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937655158
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ModuleView",1399937657899
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1399937657907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937657932
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1399937660274
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399937662109
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1399937662490
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1399937663681
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Terminate",1399937663738
closed,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ModuleView",1399937663804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937665890
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1399937672672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937672682
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1399937672684
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1399937738556
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1399937738805
error,log,,,"Plug-in name.schedenig.eclipse.grepconsole was unable to load class name.schedenig.eclipse.grepconsole.adapters.GrepPageParticipant.",1399937738840
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1399937739079
error,log,,,"Breakpoint already removed",1399937739436
error,log,,,"Breakpoint already removed",1399937739436
error,log,,,"Breakpoint already removed",1399937739437
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1399937739437
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.ModuleView",1399937739541
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1399937740266
error,log,,,"Breakpoint does not have an associated marker.",1399937740510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937740562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399937741701
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1399937741716
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399937744500
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1399937816977
error,log,,,"Breakpoint already removed",1399937817112
error,log,,,"Breakpoint already removed",1399937817112
