what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400831823830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400831882465
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400831885124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400831889544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400831890214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400831899629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400831908376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400831909663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400831911865
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400831920756
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400831922651
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400831925603
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400831926670
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400831928794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400831955835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400831956314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400831960620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400831961561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400831969840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1400831970268
